STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USW00023293,SAN JOSE,11/14/08,0,,,83,52,
USW00023293,SAN JOSE,11/15/08,0,,,83,51,
USW00023293,SAN JOSE,11/16/08,0,,,81,50,
USW00023293,SAN JOSE,11/17/08,0,,,80,49,
USW00023293,SAN JOSE,11/18/08,0,,,73,48,
USW00023293,SAN JOSE,11/19/08,0,,,61,50,
USW00023293,SAN JOSE,11/20/08,0,,,66,49,
USW00023293,SAN JOSE,11/21/08,0,,,68,49,
USW00023293,SAN JOSE,11/22/08,0,,,68,41,
USW00023293,SAN JOSE,11/23/08,0,,,70,43,
USW00023293,SAN JOSE,11/24/08,0,,,62,46,
USW00023293,SAN JOSE,11/25/08,0,,,61,48,
USW00023293,SAN JOSE,11/26/08,0.31,,,57,53,
USW00023293,SAN JOSE,11/27/08,0,,,62,53,
USW00023293,SAN JOSE,11/28/08,0,,,57,48,
USW00023293,SAN JOSE,11/29/08,0,,,74,50,
USW00023293,SAN JOSE,11/30/08,0,,,72,45,
USW00023293,SAN JOSE,12/1/08,0,,,57,44,
USW00023293,SAN JOSE,12/2/08,0,,,65,48,
USW00023293,SAN JOSE,12/3/08,0,,,59,42,
USW00023293,SAN JOSE,12/4/08,0,,,60,44,
USW00023293,SAN JOSE,12/5/08,0,,,65,39,
USW00023293,SAN JOSE,12/6/08,0,,,64,38,
USW00023293,SAN JOSE,12/7/08,0,,,58,41,
USW00023293,SAN JOSE,12/8/08,0,,,56,43,
USW00023293,SAN JOSE,12/9/08,0,,,59,39,
USW00023293,SAN JOSE,12/10/08,0,,,63,36,
USW00023293,SAN JOSE,12/11/08,0,,,64,38,
USW00023293,SAN JOSE,12/12/08,0,,,62,40,
USW00023293,SAN JOSE,12/13/08,0.03,,,54,39,
USW00023293,SAN JOSE,12/14/08,0.28,,,50,35,
USW00023293,SAN JOSE,12/15/08,0.21,,,51,40,
USW00023293,SAN JOSE,12/16/08,0.1,,,50,38,
USW00023293,SAN JOSE,12/17/08,0,,,52,34,
USW00023293,SAN JOSE,12/18/08,0.02,,,54,32,
USW00023293,SAN JOSE,12/19/08,0.2,,,55,39,
USW00023293,SAN JOSE,12/20/08,0,,,52,33,
USW00023293,SAN JOSE,12/21/08,0.1,,,52,42,
USW00023293,SAN JOSE,12/22/08,0.09,,,53,43,
USW00023293,SAN JOSE,12/23/08,0.03,,,54,42,
USW00023293,SAN JOSE,12/24/08,0.01,,,57,47,
USW00023293,SAN JOSE,12/25/08,0.46,,,53,43,
USW00023293,SAN JOSE,12/26/08,0,,,53,33,
USW00023293,SAN JOSE,12/27/08,0,,,57,35,
USW00023293,SAN JOSE,12/28/08,0,,,60,38,
USW00023293,SAN JOSE,12/29/08,0,,,62,41,
USW00023293,SAN JOSE,12/30/08,0,,,57,40,
USW00023293,SAN JOSE,12/31/08,0,,,55,36,
USW00023293,SAN JOSE,1/1/09,0,,,51,44,
USW00023293,SAN JOSE,1/2/09,0.03,,,55,43,
USW00023293,SAN JOSE,1/3/09,0,,,53,37,
USW00023293,SAN JOSE,1/4/09,0,,,53,28,
USW00023293,SAN JOSE,1/5/09,0,,,49,40,
USW00023293,SAN JOSE,1/6/09,0,,,56,45,
USW00023293,SAN JOSE,1/7/09,0,,,57,44,
USW00023293,SAN JOSE,1/8/09,0,,,59,43,
USW00023293,SAN JOSE,1/9/09,0,,,63,38,
USW00023293,SAN JOSE,1/10/09,0,,,64,36,
USW00023293,SAN JOSE,1/11/09,0,,,72,34,
USW00023293,SAN JOSE,1/12/09,0,,,77,56,
USW00023293,SAN JOSE,1/13/09,0,,,75,44,
USW00023293,SAN JOSE,1/14/09,0,,,73,40,
USW00023293,SAN JOSE,1/15/09,0,,,73,41,
USW00023293,SAN JOSE,1/16/09,0,,,73,40,
USW00023293,SAN JOSE,1/17/09,0,,,71,40,
USW00023293,SAN JOSE,1/18/09,0,,,71,38,
USW00023293,SAN JOSE,1/19/09,0,,,73,39,
USW00023293,SAN JOSE,1/20/09,0,,,72,41,
USW00023293,SAN JOSE,1/21/09,0.3,,,61,50,
USW00023293,SAN JOSE,1/22/09,0.64,,,57,51,
USW00023293,SAN JOSE,1/23/09,0.27,,,57,53,
USW00023293,SAN JOSE,1/24/09,0.06,,,57,49,
USW00023293,SAN JOSE,1/25/09,0,,,56,47,
USW00023293,SAN JOSE,1/26/09,0,,,56,41,
USW00023293,SAN JOSE,1/27/09,0,,,58,37,
USW00023293,SAN JOSE,1/28/09,0,,,60,34,
USW00023293,SAN JOSE,1/29/09,0,,,68,40,
USW00023293,SAN JOSE,1/30/09,0,,,67,37,
USW00023293,SAN JOSE,1/31/09,0,,,65,41,
USW00023293,SAN JOSE,2/1/09,0,,,69,38,
USW00023293,SAN JOSE,2/2/09,0,,,72,39,
USW00023293,SAN JOSE,2/3/09,0,,,74,41,
USW00023293,SAN JOSE,2/4/09,0,,,70,42,
USW00023293,SAN JOSE,2/5/09,0.08,,,60,51,
USW00023293,SAN JOSE,2/6/09,0.58,,,55,50,
USW00023293,SAN JOSE,2/7/09,0,,,64,45,
USW00023293,SAN JOSE,2/8/09,0.11,,,57,41,
USW00023293,SAN JOSE,2/9/09,0.01,,,54,39,
USW00023293,SAN JOSE,2/10/09,0,,,55,33,
USW00023293,SAN JOSE,2/11/09,0.25,,,56,41,
USW00023293,SAN JOSE,2/12/09,0.07,,,56,43,
USW00023293,SAN JOSE,2/13/09,0.6,,,53,42,
USW00023293,SAN JOSE,2/14/09,0.01,,,56,42,
USW00023293,SAN JOSE,2/15/09,1.52,,,53,47,
USW00023293,SAN JOSE,2/16/09,0.55,,,55,46,
USW00023293,SAN JOSE,2/17/09,1.1,,,53,45,
USW00023293,SAN JOSE,2/18/09,0,,,61,41,
USW00023293,SAN JOSE,2/19/09,0,,,67,38,
USW00023293,SAN JOSE,2/20/09,0,,,66,42,
USW00023293,SAN JOSE,2/21/09,0.04,,,64,45,
USW00023293,SAN JOSE,2/22/09,0.17,,,63,55,
USW00023293,SAN JOSE,2/23/09,0.05,,,61,54,
USW00023293,SAN JOSE,2/24/09,0.01,,,63,51,
USW00023293,SAN JOSE,2/25/09,0.01,,,63,50,
USW00023293,SAN JOSE,2/26/09,0,,,63,47,
USW00023293,SAN JOSE,2/27/09,0,,,60,40,
USW00023293,SAN JOSE,2/28/09,0,,,72,46,
USW00023293,SAN JOSE,3/1/09,0.07,,,64,56,
USW00023293,SAN JOSE,3/2/09,0.16,,,62,53,
USW00023293,SAN JOSE,3/3/09,1,,,58,48,
USW00023293,SAN JOSE,3/4/09,0.16,,,56,40,
USW00023293,SAN JOSE,3/5/09,0.13,,,59,46,
USW00023293,SAN JOSE,3/6/09,0,,,57,43,
USW00023293,SAN JOSE,3/7/09,0,,,63,37,
USW00023293,SAN JOSE,3/8/09,0,,,62,40,
USW00023293,SAN JOSE,3/9/09,0,,,56,40,
USW00023293,SAN JOSE,3/10/09,0,,,59,34,
USW00023293,SAN JOSE,3/11/09,0,,,63,37,
USW00023293,SAN JOSE,3/12/09,0,,,65,38,
USW00023293,SAN JOSE,3/13/09,0,,,62,46,
USW00023293,SAN JOSE,3/14/09,0,,,54,48,
USW00023293,SAN JOSE,3/15/09,0,,,64,50,
USW00023293,SAN JOSE,3/16/09,0,,,66,52,
USW00023293,SAN JOSE,3/17/09,0,,,68,50,
USW00023293,SAN JOSE,3/18/09,0,,,70,51,
USW00023293,SAN JOSE,3/19/09,0,,,73,52,
USW00023293,SAN JOSE,3/20/09,0,,,66,50,
USW00023293,SAN JOSE,3/21/09,0.13,,,63,49,
USW00023293,SAN JOSE,3/22/09,0.24,,,56,43,
USW00023293,SAN JOSE,3/23/09,0,,,60,38,
USW00023293,SAN JOSE,3/24/09,0,,,66,39,
USW00023293,SAN JOSE,3/25/09,0,,,67,44,
USW00023293,SAN JOSE,3/26/09,0,,,69,47,
USW00023293,SAN JOSE,3/27/09,0,,,76,49,
USW00023293,SAN JOSE,3/28/09,0,,,79,49,
USW00023293,SAN JOSE,3/29/09,0,,,66,48,
USW00023293,SAN JOSE,3/30/09,0,,,68,48,
USW00023293,SAN JOSE,3/31/09,0,,,73,44,
USW00023293,SAN JOSE,4/1/09,0,,,69,46,
USW00023293,SAN JOSE,4/2/09,0,,,66,46,
USW00023293,SAN JOSE,4/3/09,0,,,63,43,
USW00023293,SAN JOSE,4/4/09,0,,,68,40,
USW00023293,SAN JOSE,4/5/09,0,,,79,43,
USW00023293,SAN JOSE,4/6/09,0,,,82,45,
USW00023293,SAN JOSE,4/7/09,0.12,,,60,51,
USW00023293,SAN JOSE,4/8/09,0.1,,,61,49,
USW00023293,SAN JOSE,4/9/09,0.08,,,56,50,
USW00023293,SAN JOSE,4/10/09,0,,,62,47,
USW00023293,SAN JOSE,4/11/09,0,,,64,44,
USW00023293,SAN JOSE,4/12/09,0,,,68,52,
USW00023293,SAN JOSE,4/13/09,0,,,66,48,
USW00023293,SAN JOSE,4/14/09,0,,,59,43,
USW00023293,SAN JOSE,4/15/09,0,,,61,40,
USW00023293,SAN JOSE,4/16/09,0,,,65,40,
USW00023293,SAN JOSE,4/17/09,0,,,73,42,
USW00023293,SAN JOSE,4/18/09,0,,,81,49,
USW00023293,SAN JOSE,4/19/09,0,,,90,53,
USW00023293,SAN JOSE,4/20/09,0,,,95,57,
USW00023293,SAN JOSE,4/21/09,0,,,92,60,
USW00023293,SAN JOSE,4/22/09,0,,,86,54,
USW00023293,SAN JOSE,4/23/09,0,,,71,52,
USW00023293,SAN JOSE,4/24/09,0,,,63,47,
USW00023293,SAN JOSE,4/25/09,0,,,64,44,
USW00023293,SAN JOSE,4/26/09,0,,,69,42,
USW00023293,SAN JOSE,4/27/09,0,,,59,47,
USW00023293,SAN JOSE,4/28/09,0,,,61,46,
USW00023293,SAN JOSE,4/29/09,0,,,63,41,
USW00023293,SAN JOSE,4/30/09,0,,,69,42,
USW00023293,SAN JOSE,5/1/09,0,,,69,51,
USW00023293,SAN JOSE,5/2/09,0.04,,,66,54,
USW00023293,SAN JOSE,5/3/09,0.01,,,69,58,
USW00023293,SAN JOSE,5/4/09,0,,,76,55,
USW00023293,SAN JOSE,5/5/09,0.04,,,77,61,
USW00023293,SAN JOSE,5/6/09,0,,,78,56,
USW00023293,SAN JOSE,5/7/09,0,,,76,55,
USW00023293,SAN JOSE,5/8/09,0,,,78,52,
USW00023293,SAN JOSE,5/9/09,0,,,77,51,
USW00023293,SAN JOSE,5/10/09,0,,,80,52,
USW00023293,SAN JOSE,5/11/09,0,,,74,52,
USW00023293,SAN JOSE,5/12/09,0,,,73,49,
USW00023293,SAN JOSE,5/13/09,0,,,76,50,
USW00023293,SAN JOSE,5/14/09,0,,,74,51,
USW00023293,SAN JOSE,5/15/09,0,,,81,58,
USW00023293,SAN JOSE,5/16/09,0,,,95,57,
USW00023293,SAN JOSE,5/17/09,0,,,97,63,
USW00023293,SAN JOSE,5/18/09,0,,,76,56,
USW00023293,SAN JOSE,5/19/09,0,,,75,53,
USW00023293,SAN JOSE,5/20/09,0,,,72,50,
USW00023293,SAN JOSE,5/21/09,0,,,78,48,
USW00023293,SAN JOSE,5/22/09,0,,,76,50,
USW00023293,SAN JOSE,5/23/09,0,,,69,52,
USW00023293,SAN JOSE,5/24/09,0,,,65,52,
USW00023293,SAN JOSE,5/25/09,0,,,75,53,
USW00023293,SAN JOSE,5/26/09,0,,,81,50,
USW00023293,SAN JOSE,5/27/09,0,,,81,57,
USW00023293,SAN JOSE,5/28/09,0,,,79,54,
USW00023293,SAN JOSE,5/29/09,0,,,77,56,
USW00023293,SAN JOSE,5/30/09,0,,,72,57,
USW00023293,SAN JOSE,5/31/09,0,,,71,56,
USW00023293,SAN JOSE,6/1/09,0,,,74,56,
USW00023293,SAN JOSE,6/2/09,0,,,75,57,
USW00023293,SAN JOSE,6/3/09,0,,,76,57,
USW00023293,SAN JOSE,6/4/09,0,,,72,57,
USW00023293,SAN JOSE,6/5/09,0,,,74,59,
USW00023293,SAN JOSE,6/6/09,0,,,74,55,
USW00023293,SAN JOSE,6/7/09,0,,,73,53,
USW00023293,SAN JOSE,6/8/09,0,,,70,54,
USW00023293,SAN JOSE,6/9/09,0,,,72,56,
USW00023293,SAN JOSE,6/10/09,0,,,72,58,
USW00023293,SAN JOSE,6/11/09,0,,,72,56,
USW00023293,SAN JOSE,6/12/09,0.01,,,72,54,
USW00023293,SAN JOSE,6/13/09,0,,,74,59,
USW00023293,SAN JOSE,6/14/09,0,,,74,56,
USW00023293,SAN JOSE,6/15/09,0,,,69,53,
USW00023293,SAN JOSE,6/16/09,0,,,75,59,
USW00023293,SAN JOSE,6/17/09,0,,,73,57,
USW00023293,SAN JOSE,6/18/09,0,,,85,57,
USW00023293,SAN JOSE,6/19/09,0,,,82,58,
USW00023293,SAN JOSE,6/20/09,0,,,74,53,
USW00023293,SAN JOSE,6/21/09,0,,,75,51,
USW00023293,SAN JOSE,6/22/09,0,,,86,53,
USW00023293,SAN JOSE,6/23/09,0,,,90,57,
USW00023293,SAN JOSE,6/24/09,0,,,82,57,
USW00023293,SAN JOSE,6/25/09,0,,,81,56,
USW00023293,SAN JOSE,6/26/09,0,,,83,53,
USW00023293,SAN JOSE,6/27/09,0,,,97,57,
USW00023293,SAN JOSE,6/28/09,0,,,96,68,
USW00023293,SAN JOSE,6/29/09,0,,,85,61,
USW00023293,SAN JOSE,6/30/09,0,,,84,58,
USW00023293,SAN JOSE,7/1/09,0,,,79,57,
USW00023293,SAN JOSE,7/2/09,0,,,80,59,
USW00023293,SAN JOSE,7/3/09,0,,,78,57,
USW00023293,SAN JOSE,7/4/09,0,,,77,56,
USW00023293,SAN JOSE,7/5/09,0,,,72,56,
USW00023293,SAN JOSE,7/6/09,0,,,75,54,
USW00023293,SAN JOSE,7/7/09,0,,,75,53,
USW00023293,SAN JOSE,7/8/09,0,,,80,54,
USW00023293,SAN JOSE,7/9/09,0,,,76,54,
USW00023293,SAN JOSE,7/10/09,0,,,76,53,
USW00023293,SAN JOSE,7/11/09,0,,,78,55,
USW00023293,SAN JOSE,7/12/09,0,,,82,58,
USW00023293,SAN JOSE,7/13/09,0,,,92,54,
USW00023293,SAN JOSE,7/14/09,0,,,99,62,
USW00023293,SAN JOSE,7/15/09,0,,,83,61,
USW00023293,SAN JOSE,7/16/09,0,,,85,57,
USW00023293,SAN JOSE,7/17/09,0,,,91,58,
USW00023293,SAN JOSE,7/18/09,0,,,91,61,
USW00023293,SAN JOSE,7/19/09,0,,,91,59,
USW00023293,SAN JOSE,7/20/09,0,,,75,57,
USW00023293,SAN JOSE,7/21/09,0,,,74,57,
USW00023293,SAN JOSE,7/22/09,0,,,73,56,
USW00023293,SAN JOSE,7/23/09,0,,,74,57,
USW00023293,SAN JOSE,7/24/09,0,,,74,58,
USW00023293,SAN JOSE,7/25/09,0,,,77,57,
USW00023293,SAN JOSE,7/26/09,0,,,85,57,
USW00023293,SAN JOSE,7/27/09,0,,,83,58,
USW00023293,SAN JOSE,7/28/09,0,,,75,58,
USW00023293,SAN JOSE,7/29/09,0,,,77,60,
USW00023293,SAN JOSE,7/30/09,0,,,76,60,
USW00023293,SAN JOSE,7/31/09,0,,,76,58,
USW00023293,SAN JOSE,8/1/09,0,,,77,59,
USW00023293,SAN JOSE,8/2/09,0,,,74,59,
USW00023293,SAN JOSE,8/3/09,0,,,75,58,
USW00023293,SAN JOSE,8/4/09,0,,,78,61,
USW00023293,SAN JOSE,8/5/09,0,,,76,59,
USW00023293,SAN JOSE,8/6/09,0.02,,,74,59,
USW00023293,SAN JOSE,8/7/09,0,,,75,57,
USW00023293,SAN JOSE,8/8/09,0,,,87,56,
USW00023293,SAN JOSE,8/9/09,0,,,90,59,
USW00023293,SAN JOSE,8/10/09,0,,,95,64,
USW00023293,SAN JOSE,8/11/09,0,,,81,60,
USW00023293,SAN JOSE,8/12/09,0,,,90,58,
USW00023293,SAN JOSE,8/13/09,0,,,83,61,
USW00023293,SAN JOSE,8/14/09,0,,,78,58,
USW00023293,SAN JOSE,8/15/09,0,,,86,56,
USW00023293,SAN JOSE,8/16/09,0,,,87,56,
USW00023293,SAN JOSE,8/17/09,0,,,78,57,
USW00023293,SAN JOSE,8/18/09,0,,,79,59,
USW00023293,SAN JOSE,8/19/09,0,,,80,57,
USW00023293,SAN JOSE,8/20/09,0,,,77,57,
USW00023293,SAN JOSE,8/21/09,0,,,91,59,
USW00023293,SAN JOSE,8/22/09,0,,,79,60,
USW00023293,SAN JOSE,8/23/09,0,,,77,56,
USW00023293,SAN JOSE,8/24/09,0,,,76,53,
USW00023293,SAN JOSE,8/25/09,0,,,82,53,
USW00023293,SAN JOSE,8/26/09,0,,,81,54,
USW00023293,SAN JOSE,8/27/09,0,,,90,57,
USW00023293,SAN JOSE,8/28/09,0,,,101,65,
USW00023293,SAN JOSE,8/29/09,0,,,100,67,
USW00023293,SAN JOSE,8/30/09,0,,,75,59,
USW00023293,SAN JOSE,8/31/09,0,,,74,59,
USW00023293,SAN JOSE,9/1/09,0,,,83,60,
USW00023293,SAN JOSE,9/2/09,0,,,92,65,
USW00023293,SAN JOSE,9/3/09,0,,,92,61,
USW00023293,SAN JOSE,9/4/09,0,,,75,56,
USW00023293,SAN JOSE,9/5/09,0,,,78,54,
USW00023293,SAN JOSE,9/6/09,0,,,77,58,
USW00023293,SAN JOSE,9/7/09,0,,,79,55,
USW00023293,SAN JOSE,9/8/09,0,,,83,53,
USW00023293,SAN JOSE,9/9/09,0,,,80,56,
USW00023293,SAN JOSE,9/10/09,0,,,92,58,
USW00023293,SAN JOSE,9/11/09,0,,,91,62,
USW00023293,SAN JOSE,9/12/09,0,,,73,60,
USW00023293,SAN JOSE,9/13/09,0.21,,,78,60,
USW00023293,SAN JOSE,9/14/09,0,,,74,59,
USW00023293,SAN JOSE,9/15/09,0,,,82,56,
USW00023293,SAN JOSE,9/16/09,0,,,79,57,
USW00023293,SAN JOSE,9/17/09,0,,,84,61,
USW00023293,SAN JOSE,9/18/09,0,,,95,61,
USW00023293,SAN JOSE,9/19/09,0,,,86,60,
USW00023293,SAN JOSE,9/20/09,0,,,90,59,
USW00023293,SAN JOSE,9/21/09,0,,,89,59,
USW00023293,SAN JOSE,9/22/09,0,,,92,60,
USW00023293,SAN JOSE,9/23/09,0,,,79,60,
USW00023293,SAN JOSE,9/24/09,0,,,81,57,
USW00023293,SAN JOSE,9/25/09,0,,,87,57,
USW00023293,SAN JOSE,9/26/09,0,,,96,60,
USW00023293,SAN JOSE,9/27/09,0,,,93,61,
USW00023293,SAN JOSE,9/28/09,0,,,71,56,
USW00023293,SAN JOSE,9/29/09,0,,,70,54,
USW00023293,SAN JOSE,9/30/09,0,,,73,46,
USW00023293,SAN JOSE,10/1/09,0,,,81,48,
USW00023293,SAN JOSE,10/2/09,0,,,82,53,
USW00023293,SAN JOSE,10/3/09,0,,,70,53,
USW00023293,SAN JOSE,10/4/09,0,,,68,49,
USW00023293,SAN JOSE,10/5/09,0,,,71,45,
USW00023293,SAN JOSE,10/6/09,0,,,74,47,
USW00023293,SAN JOSE,10/7/09,0,,,77,49,
USW00023293,SAN JOSE,10/8/09,0,,,68,48,
USW00023293,SAN JOSE,10/9/09,0,,,69,52,
USW00023293,SAN JOSE,10/10/09,0,,,68,52,
USW00023293,SAN JOSE,10/11/09,0,,,67,51,
USW00023293,SAN JOSE,10/12/09,0,,,69,55,
USW00023293,SAN JOSE,10/13/09,2.33,,,64,58,
USW00023293,SAN JOSE,10/14/09,0.01,,,74,61,
USW00023293,SAN JOSE,10/15/09,0,,,81,64,
USW00023293,SAN JOSE,10/16/09,0,,,79,59,
USW00023293,SAN JOSE,10/17/09,0,,,78,58,
USW00023293,SAN JOSE,10/18/09,0,,,66,53,
USW00023293,SAN JOSE,10/19/09,0.07,,,69,50,
USW00023293,SAN JOSE,10/20/09,0,,,69,53,
USW00023293,SAN JOSE,10/21/09,0,,,73,56,
USW00023293,SAN JOSE,10/22/09,0,,,72,55,
USW00023293,SAN JOSE,10/23/09,0,,,79,53,
USW00023293,SAN JOSE,10/24/09,0,,,75,54,
USW00023293,SAN JOSE,10/25/09,0,,,81,52,
USW00023293,SAN JOSE,10/26/09,0,,,79,53,
USW00023293,SAN JOSE,10/27/09,0,,,68,53,
USW00023293,SAN JOSE,10/28/09,0,,,64,47,
USW00023293,SAN JOSE,10/29/09,0,,,69,43,
USW00023293,SAN JOSE,10/30/09,0,,,74,48,
USW00023293,SAN JOSE,10/31/09,0,,,69,52,
USW00023293,SAN JOSE,11/1/09,0,,,75,50,
USW00023293,SAN JOSE,11/2/09,0,,,79,49,
USW00023293,SAN JOSE,11/3/09,0,,,82,50,
USW00023293,SAN JOSE,11/4/09,0,,,67,52,
USW00023293,SAN JOSE,11/5/09,0.01,,,70,53,
USW00023293,SAN JOSE,11/6/09,0,,,71,50,
USW00023293,SAN JOSE,11/7/09,0,,,65,46,
USW00023293,SAN JOSE,11/8/09,0,,,67,44,
USW00023293,SAN JOSE,11/9/09,0,,,66,38,
USW00023293,SAN JOSE,11/10/09,0,,,64,45,
USW00023293,SAN JOSE,11/11/09,0,,,65,51,
USW00023293,SAN JOSE,11/12/09,0,,,62,46,
USW00023293,SAN JOSE,11/13/09,0,,,60,40,
USW00023293,SAN JOSE,11/14/09,0.01,,,62,45,
USW00023293,SAN JOSE,11/15/09,0,,,66,38,
USW00023293,SAN JOSE,11/16/09,0,,,67,37,
USW00023293,SAN JOSE,11/17/09,0.01,,,64,38,
USW00023293,SAN JOSE,11/18/09,0,,,61,43,
USW00023293,SAN JOSE,11/19/09,0,,,63,37,
USW00023293,SAN JOSE,11/20/09,0.05,,,60,39,
USW00023293,SAN JOSE,11/21/09,0,,,57,40,
USW00023293,SAN JOSE,11/22/09,0,,,62,39,
USW00023293,SAN JOSE,11/23/09,0,,,64,42,
USW00023293,SAN JOSE,11/24/09,0,,,68,40,
USW00023293,SAN JOSE,11/25/09,0,,,68,42,
USW00023293,SAN JOSE,11/26/09,0,,,70,40,
USW00023293,SAN JOSE,11/27/09,0.2,,,59,47,
USW00023293,SAN JOSE,11/28/09,0,,,67,39,
USW00023293,SAN JOSE,11/29/09,0,,,70,44,
USW00023293,SAN JOSE,11/30/09,0,,,65,40,
USW00023293,SAN JOSE,12/1/09,0,,,64,39,
USW00023293,SAN JOSE,12/2/09,0,,,54,38,
USW00023293,SAN JOSE,12/3/09,0,,,60,41,
USW00023293,SAN JOSE,12/4/09,0,,,57,36,
USW00023293,SAN JOSE,12/5/09,0,,,55,38,
USW00023293,SAN JOSE,12/6/09,0,,,51,35,
USW00023293,SAN JOSE,12/7/09,0.44,,,47,34,
USW00023293,SAN JOSE,12/8/09,0,,,48,29,
USW00023293,SAN JOSE,12/9/09,0,,,47,30,
USW00023293,SAN JOSE,12/10/09,0.35,,,50,41,
USW00023293,SAN JOSE,12/11/09,0.18,,,56,42,
USW00023293,SAN JOSE,12/12/09,0.4,,,63,50,
USW00023293,SAN JOSE,12/13/09,0.18,,,57,50,
USW00023293,SAN JOSE,12/14/09,0,,,59,45,
USW00023293,SAN JOSE,12/15/09,0,,,60,45,
USW00023293,SAN JOSE,12/16/09,0,,,63,50,
USW00023293,SAN JOSE,12/17/09,0,,,62,47,
USW00023293,SAN JOSE,12/18/09,0,,,63,45,
USW00023293,SAN JOSE,12/19/09,0,,,59,44,
USW00023293,SAN JOSE,12/20/09,0.02,,,69,42,
USW00023293,SAN JOSE,12/21/09,0.2,,,60,47,
USW00023293,SAN JOSE,12/22/09,0,,,54,38,
USW00023293,SAN JOSE,12/23/09,0,,,59,40,
USW00023293,SAN JOSE,12/24/09,0,,,60,34,
USW00023293,SAN JOSE,12/25/09,0,,,60,33,
USW00023293,SAN JOSE,12/26/09,0.27,,,58,39,
USW00023293,SAN JOSE,12/27/09,0.03,,,61,45,
USW00023293,SAN JOSE,12/28/09,0.06,,,51,44,
USW00023293,SAN JOSE,12/29/09,0.03,,,56,37,
USW00023293,SAN JOSE,12/30/09,0,,,58,49,
USW00023293,SAN JOSE,12/31/09,0,,,62,49,
USW00023293,SAN JOSE,1/1/10,0,,,63,49,
USW00023293,SAN JOSE,1/2/10,0,,,58,45,
USW00023293,SAN JOSE,1/3/10,0,,,60,39,
USW00023293,SAN JOSE,1/4/10,0,,,57,42,
USW00023293,SAN JOSE,1/5/10,0,,,59,38,
USW00023293,SAN JOSE,1/6/10,0,,,59,39,
USW00023293,SAN JOSE,1/7/10,0,,,58,41,
USW00023293,SAN JOSE,1/8/10,0.01,,,58,44,
USW00023293,SAN JOSE,1/9/10,0,,,54,42,
USW00023293,SAN JOSE,1/10/10,0,,,56,39,
USW00023293,SAN JOSE,1/11/10,0,,,56,42,
USW00023293,SAN JOSE,1/12/10,0.26,,,63,52,
USW00023293,SAN JOSE,1/13/10,0.18,,,62,49,
USW00023293,SAN JOSE,1/14/10,0,,,61,42,
USW00023293,SAN JOSE,1/15/10,0,,,63,40,
USW00023293,SAN JOSE,1/16/10,0,,,63,41,
USW00023293,SAN JOSE,1/17/10,0.12,,,56,51,
USW00023293,SAN JOSE,1/18/10,0.65,,,57,50,
USW00023293,SAN JOSE,1/19/10,0.73,,,58,48,
USW00023293,SAN JOSE,1/20/10,1.29,,,55,46,
USW00023293,SAN JOSE,1/21/10,0.52,,,50,43,
USW00023293,SAN JOSE,1/22/10,0.25,,,51,41,
USW00023293,SAN JOSE,1/23/10,0.25,,,57,40,
USW00023293,SAN JOSE,1/24/10,0,,,54,40,
USW00023293,SAN JOSE,1/25/10,0.02,,,57,49,
USW00023293,SAN JOSE,1/26/10,0.05,,,57,48,
USW00023293,SAN JOSE,1/27/10,0,,,56,45,
USW00023293,SAN JOSE,1/28/10,0,,,59,44,
USW00023293,SAN JOSE,1/29/10,0.25,,,62,44,
USW00023293,SAN JOSE,1/30/10,0,,,60,41,
USW00023293,SAN JOSE,1/31/10,0,,,61,47,
USW00023293,SAN JOSE,2/1/10,0,,,63,42,
USW00023293,SAN JOSE,2/2/10,0.02,,,59,46,
USW00023293,SAN JOSE,2/3/10,0,,,63,43,
USW00023293,SAN JOSE,2/4/10,0.38,,,59,49,
USW00023293,SAN JOSE,2/5/10,0.01,,,65,49,
USW00023293,SAN JOSE,2/6/10,0.38,,,59,46,
USW00023293,SAN JOSE,2/7/10,0,,,58,45,
USW00023293,SAN JOSE,2/8/10,0.01,,,55,43,
USW00023293,SAN JOSE,2/9/10,0.2,,,57,44,
USW00023293,SAN JOSE,2/10/10,0,,,60,39,
USW00023293,SAN JOSE,2/11/10,0,,,62,40,
USW00023293,SAN JOSE,2/12/10,0,,,64,50,
USW00023293,SAN JOSE,2/13/10,0,,,65,45,
USW00023293,SAN JOSE,2/14/10,0,,,60,45,
USW00023293,SAN JOSE,2/15/10,0,,,67,44,
USW00023293,SAN JOSE,2/16/10,0,,,66,52,
USW00023293,SAN JOSE,2/17/10,0,,,69,47,
USW00023293,SAN JOSE,2/18/10,0,,,59,46,
USW00023293,SAN JOSE,2/19/10,0.02,,,59,49,
USW00023293,SAN JOSE,2/20/10,0.01,,,58,50,
USW00023293,SAN JOSE,2/21/10,0.27,,,56,49,
USW00023293,SAN JOSE,2/22/10,0,,,60,45,
USW00023293,SAN JOSE,2/23/10,0.34,,,53,45,
USW00023293,SAN JOSE,2/24/10,0.01,,,64,49,
USW00023293,SAN JOSE,2/25/10,0,,,67,48,
USW00023293,SAN JOSE,2/26/10,0.38,,,61,50,
USW00023293,SAN JOSE,2/27/10,0.09,,,62,48,
USW00023293,SAN JOSE,2/28/10,0,,,67,44,
USW00023293,SAN JOSE,3/1/10,0,,,62,48,
USW00023293,SAN JOSE,3/2/10,0.49,,,59,46,
